order_id,product_id,add_to_cart_order,reordered
56330,38838,1,1
56330,36011,2,1
56330,32402,3,1
56330,33316,4,1
56330,43891,5,1
56330,9339,6,1
56330,22035,7,1
56330,17368,8,1
56371,7250,1,0
56371,38242,2,1
56371,28653,3,1
56371,29609,4,1
56371,26767,5,0
56371,13944,6,1
56371,48527,7,0
56371,9076,8,0
56371,26604,9,0
56383,17122,1,0
56383,1398,2,0
56449,8479,1,1
56449,21775,2,0
56449,30489,3,1
56449,13310,4,1
56449,17160,5,0
56449,16617,6,0
56449,34497,7,1
56449,14401,8,1
56449,13176,9,0
56449,45104,10,1
56449,17281,11,0
56449,13870,12,0
56449,36746,13,0
56449,36724,14,1
56449,11098,15,0
56449,8014,16,0
56449,32622,17,0
56449,6649,18,0
56449,2086,19,1
56543,2086,1,1
56543,37317,2,1
56543,14467,3,1
56543,44636,4,1
56543,41890,5,1
56543,37011,6,1
56543,1947,7,0
56543,28545,8,1
56543,41329,9,1
56543,43889,10,0
56543,34270,11,0
56586,13176,1,1
56586,19057,2,0
56591,47141,1,1
56591,22490,2,1
56591,35042,3,1
56591,42078,4,1
56591,6434,5,0
56591,27544,6,0
56591,3896,7,1
56673,35163,1,1
56673,5450,2,1
56673,46676,3,1
56673,30391,4,1
56673,40706,5,1
56673,24184,6,1
56673,34128,7,1
56673,25513,8,1
56673,7361,9,1
56685,46842,1,0
56685,28515,2,0
56685,28221,3,0
56685,35458,4,0
56685,27801,5,0
56782,15696,1,1
56782,42269,2,1
56782,4410,3,1
56782,4086,4,1
56782,42240,5,1
56782,13176,6,1
56876,45948,1,1
56876,37158,2,1
56876,10749,3,1
56876,4288,4,1
56876,47144,5,0
56876,33198,6,1
56876,8277,7,1
56876,5584,8,0
56876,47492,9,1
56876,33686,10,1
56876,5045,11,0
56876,39928,12,0
56876,49075,13,0
56876,48679,14,0
56876,43086,15,0
56876,14267,16,1
56876,46969,17,0
56917,14715,1,1
56917,39863,2,1
56917,38928,3,0
56925,2314,1,1
56925,13176,2,0
56925,37838,3,1
56925,2748,4,1
56925,7175,5,1
56947,30391,1,0
56947,26369,2,1
56947,8518,3,0
56947,24954,4,0
56947,18926,5,0
56947,6873,6,0
56947,5646,7,0
56947,19508,8,0
56947,26209,9,0
56998,44053,1,1
56998,42828,2,1
56998,24852,3,1
56998,45763,4,1
56998,43768,5,1
56998,42265,6,1
57009,45066,1,0
57009,34126,2,1
57096,33120,1,1
57096,40723,2,1
57096,27966,3,1
57096,45282,4,1
57096,45007,5,1
57096,39928,6,1
57096,11536,7,1
57099,33572,1,1
57123,38274,1,1
57123,31717,2,1
57123,26282,3,1
57123,19732,4,1
57123,6348,5,1
57123,32177,6,1
57123,37359,7,1
57123,40849,8,1
57123,13252,9,1
57123,29506,10,0
57156,25146,1,1
57156,10473,2,1
57156,9387,3,1
57156,32478,4,1
57168,19057,1,1
57168,2589,2,1
57168,24852,3,1
57168,5876,4,1
57168,22935,5,1
57168,34126,6,1
57168,39984,7,0
57168,35163,8,0
57213,3957,1,1
57213,9124,2,1
57213,17316,3,1
57213,5550,4,1
57213,46584,5,1
57213,8138,6,1
57213,1117,7,1
57213,13740,8,1
57213,29594,9,1
57213,42533,10,1
57213,41375,11,1
57229,19125,1,1
57229,37687,2,1
57229,36651,3,1
57229,33768,4,1
57229,39249,5,1
57229,6187,6,0
57229,28934,7,0
57346,27145,1,0
57346,3020,2,0
57346,25667,3,0
57346,1988,4,1
57346,37158,5,1
57346,311,6,0
57346,32403,7,1
57346,12916,8,1
57346,23909,9,1
57356,26620,1,1
57356,5450,2,1
57356,45066,3,1
57356,37997,4,1
57356,41149,5,1
57356,47626,6,1
57356,46206,7,1
57356,28985,8,1
57356,49072,9,0
57494,28204,1,1
57494,33787,2,1
57494,25587,3,1
57494,16398,4,1
57494,4138,5,0
57494,22124,6,1
57494,48015,7,1
57494,1875,8,1
57494,43488,9,0
57494,48440,10,0
57494,15276,11,1
57494,47990,12,1
57494,32643,13,0
57494,39877,14,0
57494,41787,15,1
57494,28199,16,0
57494,16797,17,0
57494,37766,18,0
57494,4920,19,0
57516,43352,1,1
57516,1729,2,1
57574,14364,1,1
57574,7948,2,1
57574,13176,3,1
57574,8571,4,1
57832,11826,1,1
57832,13477,2,1
57849,14084,1,0
57849,19625,2,1
57849,14542,3,0
57849,41621,4,0
57849,11421,5,0
57849,34220,6,0
57849,18288,7,1
57849,33787,8,0
57849,4957,9,0
57849,44632,10,1
57852,20114,1,1
57988,24852,1,1
57988,24838,2,1
57988,46667,3,1
57988,6348,4,0
57988,29328,5,1
57988,46969,6,1
57988,45066,7,1
57988,43908,8,0
57988,45866,9,1
57988,4605,10,1
57988,17794,11,1
57988,20842,12,1
58170,8048,1,1
58170,38768,2,1
58170,13176,3,1
58170,12341,4,1
58170,33106,5,0
58170,890,6,1
58170,33147,7,1
58170,22819,8,0
58170,10848,9,0
58170,42768,10,0
58197,41063,1,1
58197,18377,2,1
58197,3405,3,1
58197,49383,4,0
58197,28985,5,1
58216,907,1,1
58216,19972,2,0
58216,49235,3,1
58216,27323,4,1
58216,32689,5,1
58216,5769,6,0
58216,32079,7,1
58218,35914,1,1
58218,24852,2,1
58218,35851,3,1
58218,5640,4,1
58218,21553,5,1
58218,46820,6,0
58218,47209,7,0
58218,40571,8,1
58218,9517,9,0
58218,28939,10,1
58218,38360,11,1
58218,49235,12,0
58218,34,13,1
58218,2091,14,1
58218,32691,15,0
58218,16965,16,1
58218,40568,17,0
58218,9321,18,0
58218,18523,19,0
58218,19057,20,1
58243,37722,1,0
58243,22108,2,0
58243,47626,3,1
58243,2205,4,0
58243,29345,5,0
58243,29443,6,0
58243,42959,7,0
58243,27,8,0
58243,26372,9,0
58243,49507,10,0
58243,5782,11,1
58243,24852,12,1
58243,6182,13,1
58243,35870,14,0
58243,30095,15,0
58243,26221,16,0
58243,44142,17,0
58243,34013,18,0
58243,28993,19,0
58243,43948,20,0
58243,10333,21,0
58243,26795,22,0
58243,25830,23,0
58243,29780,24,0
58243,2974,25,0
58261,21709,1,1
58261,44949,2,0
58261,18465,3,0
58261,4799,4,0
58261,39558,5,0
58261,28934,6,0
58261,42356,7,0
58261,13605,8,0
58261,20345,9,0
58261,5959,10,0
58261,5612,11,1
58261,46815,12,0
58261,38890,13,0
58284,40174,1,1
58284,12013,2,1
58284,41319,3,1
58284,5296,4,0
58284,8479,5,0
58305,28299,1,1
58355,22825,1,1
58355,27845,2,1
58355,30233,3,1
58355,34243,4,0
58355,15882,5,1
58355,6656,6,1
58356,5793,1,1
58356,35849,2,1
58454,8859,1,1
58458,39748,1,0
58458,48476,2,1
58458,48407,3,1
58458,8269,4,0
58458,17622,5,1
58458,34061,6,1
58458,25466,7,1
58458,13176,8,1
58458,49215,9,0
58458,2611,10,0
58458,31728,11,1
58474,42719,1,1
58474,48707,2,1
58474,23427,3,1
58474,1347,4,1
58474,38274,5,1
58474,34243,6,1
58474,3599,7,1
58474,24184,8,1
58474,20583,9,1
58474,5707,10,0
58474,24852,11,1
58474,165,12,1
58474,16290,13,1
58474,17807,14,0
58474,48745,15,0
58474,21137,16,0
58474,13885,17,0
58474,14702,18,0
58474,17706,19,0
58474,6568,20,0
58474,26911,21,0
58474,13870,22,0
58497,27966,1,1
58497,6656,2,1
58497,24852,3,1
58497,28199,4,1
58497,27958,5,1
58497,5785,6,1
58497,34,7,0
58497,28202,8,0
58542,40795,1,1
58542,42191,2,1
58542,3967,3,1
58542,1581,4,1
58542,11488,5,1
58542,4942,6,0
58542,41270,7,1
58542,27398,8,1
58542,39170,9,1
58542,10500,10,0
58573,24852,1,1
58573,36763,2,0
58573,34027,3,1
58573,28829,4,0
58573,42913,5,0
58573,17119,6,0
58573,35124,7,0
58573,14379,8,1
58573,3990,9,0
58573,33117,10,0
58573,17981,11,0
58746,14233,1,1
58746,49683,2,0
58746,47866,3,1
58746,5621,4,0
58756,27966,1,0
58756,39275,2,0
58756,26604,3,0
58956,19660,1,1
59041,16797,1,1
59041,45445,2,1
59041,6719,3,1
59041,14870,4,0
59041,3798,5,0
59041,14100,6,1
59041,24799,7,0
59088,6347,1,1
59088,25659,2,1
59088,35065,3,1
59088,28849,4,1
59113,47402,1,1
59113,12341,2,1
59113,6184,3,1
59113,39657,4,1
59113,8048,5,0
59113,116,6,1
59113,13042,7,1
59113,38775,8,0
59113,37710,9,0
59118,19057,1,1
59118,27845,2,1
59118,24852,3,1
59118,2966,4,1
59118,40545,5,1
59118,19660,6,1
59118,33120,7,1
59118,29387,8,1
59118,21903,9,1
59118,1443,10,1
59118,49111,11,1
59118,26751,12,0
59124,6920,1,1
59124,3800,2,1
59124,38687,3,1
59124,49270,4,0
59124,30247,5,0
59124,44166,6,0
59124,19863,7,1
59124,9946,8,0
59149,43768,1,0
59149,1244,2,0
59149,34969,3,0
59149,39619,4,0
59149,43789,5,0
59149,48679,6,0
59149,20127,7,1
59149,44449,8,0
59149,41483,9,0
59149,28785,10,1
59149,38293,11,0
59149,890,12,0
59149,37107,13,0
59149,25659,14,1
59149,31275,15,0
59149,11758,16,0
59149,23405,17,1
59149,42858,18,0
59149,21903,19,0
59149,39475,20,1
59149,31343,21,0
59412,45066,1,1
59412,47766,2,1
59412,20186,3,1
59412,28842,4,1
59412,26209,5,1
59412,21903,6,1
59412,19508,7,1
59412,22224,8,0
59412,46785,9,0
59412,14218,10,0
59412,24852,11,1
59435,20940,1,1
59435,6184,2,0
59435,19972,3,0
59435,13176,4,0
59435,35561,5,0
59478,19057,1,1
59478,13176,2,1
59478,21137,3,1
59478,26354,4,1
59478,23047,5,1
59478,47521,6,0
59478,39958,7,0
59478,42300,8,0
59478,17871,9,0
59478,32747,10,0
59478,21162,11,0
59534,32747,1,1
59534,19508,2,0
59534,26209,3,1
59534,42736,4,1
59534,34243,5,0
59534,41540,6,1
59534,45535,7,1
59534,44987,8,1
59534,29987,9,1
59534,22169,10,0
59613,9387,1,0
59613,3756,2,0
59613,12941,3,0
59613,39216,4,0
59613,28849,5,0
59613,42768,6,0
59613,9076,7,0
59613,42265,8,0
59613,14780,9,0
59613,25890,10,0
59613,42318,11,0
59625,24830,1,1
59625,29901,2,1
59625,26369,3,1
59625,15290,4,0
59625,10385,5,0
59625,49436,6,1
59625,40198,7,0
59625,11512,8,0
59626,24852,1,1
59626,18362,2,1
59626,10017,3,1
59626,5785,4,1
59626,5539,5,1
59626,26209,6,1
59642,31433,1,0
59642,27344,2,0
59642,6341,3,1
59642,37838,4,1
59642,29370,5,0
59642,29487,6,0
59642,44262,7,0
59642,44282,8,1
59642,47766,9,0
59642,11610,10,0
59674,12700,1,1
59674,2326,2,1
59674,45767,3,0
59674,47167,4,0
59674,38558,5,1
59674,34668,6,1
59674,17284,7,1
59698,13176,1,1
59698,12427,2,1
59699,8424,1,0
59699,47626,2,0
59699,33731,3,1
59699,481,4,0
59699,31506,5,1
59773,30411,1,1
59773,5120,2,1
59773,14947,3,1
59773,34197,4,1
59773,11974,5,1
59773,3896,6,1
59773,39040,7,1
59773,45007,8,1
59773,8309,9,1
59773,36011,10,1
59773,21938,11,1
59773,17871,12,1
59773,6748,13,1
59773,38508,14,1
59773,21903,15,1
59773,19125,16,1
59773,19057,17,1
59773,37646,18,1
59773,40709,19,1
59921,47144,1,0
59921,49683,2,0
59921,39495,3,1
59927,12427,1,1
60015,6519,1,0
60015,3479,2,0
60015,2750,3,1
60015,6300,4,0
60015,13807,5,0
60136,21709,1,1
60136,20119,2,0
60136,12820,3,0
60136,20113,4,0
60136,11212,5,0
60136,39850,6,0
60136,24887,7,1
60136,44293,8,0
60136,17316,9,0
60136,27423,10,0
60136,24852,11,0
60136,28993,12,0
60136,46906,13,0
60136,18629,14,0
60136,29742,15,0
60136,2611,16,0
60136,49215,17,0
60136,27573,18,0
60172,48833,1,0
60172,43645,2,0
60263,23879,1,1
60263,34197,2,1
60263,24852,3,1
60263,35951,4,1
60263,11974,5,1
60263,31635,6,1
60263,21903,7,1
60263,28985,8,1
60263,48679,9,1
60263,42824,10,0
60263,35036,11,0
60263,33401,12,1
60263,36342,13,1
60263,45948,14,1
60263,13889,15,1
60263,40199,16,1
60263,4421,17,1
60263,3957,18,1
60263,38189,19,1
60263,15917,20,0
60263,7714,21,1
60263,38844,22,0
60279,41596,1,1
60279,907,2,1
60279,16797,3,1
60279,19691,4,1
60279,21288,5,0
60284,23260,1,0
60284,1215,2,0
60284,16613,3,0
60284,15398,4,0
60284,6532,5,1
60284,8518,6,1
60284,4421,7,1
60284,10036,8,1
60284,28122,9,1
60284,44775,10,1
60284,12341,11,1
60284,38558,12,1
60284,45007,13,1
60284,17284,14,1
60284,24964,15,1
60284,9339,16,1
60284,30233,17,1
60284,29447,18,1
60284,16617,19,1
60292,37646,1,1
60292,39928,2,1
60292,3952,3,1
60292,32655,4,1
60292,38689,5,1
60292,46979,6,1
60292,35383,7,1
60388,35034,1,1
60388,19006,2,1
60388,7753,3,1
60388,31737,4,0
60388,33320,5,0
60388,46676,6,1
60388,39475,7,1
60388,38241,8,1
60388,7533,9,1
60388,23106,10,1
60388,23248,11,1
60388,30106,12,1
60388,47990,13,1
60388,45645,14,0
60388,26177,15,0
60388,12811,16,0
60388,10957,17,1
60388,4738,18,0
60388,27551,19,0
60388,29625,20,1
60388,17154,21,1
60388,40291,22,1
60388,30958,23,1
60388,21070,24,0
60388,31487,25,0
60388,3634,26,0
60388,39303,27,0
60388,26856,28,1
60388,45723,29,1
60388,46692,30,1
60388,7088,31,0
60388,42633,32,1
60388,49326,33,0
60388,31338,34,1
60388,44728,35,1
60511,31102,1,1
60511,41302,2,0
60511,5097,3,0
60511,37776,4,0
60511,46666,5,0
60511,38739,6,0
60511,18439,7,0
60523,46906,1,1
60523,38689,2,1
60523,28934,3,1
60530,32403,1,1
60541,27104,1,1
60541,15937,2,1
60541,23001,3,1
60541,28985,4,1
60541,44142,5,1
60541,39984,6,1
60541,49683,7,1
60541,4920,8,1
60541,47734,9,1
60541,17794,10,1
60541,21616,11,1
60541,43355,12,0
60541,47626,13,1
60541,35951,14,1
60541,42768,15,1
60541,24852,16,1
60541,39275,17,1
60541,21903,18,1
60541,5025,19,1
60541,18465,20,1
60541,43789,21,1
60541,48679,22,1
60542,10749,1,0
60542,15290,2,0
60542,20114,3,1
60542,26209,4,0
60542,47626,5,0
60542,27156,6,0
60542,41665,7,0
60542,42701,8,0
60542,45007,9,0
60542,47042,10,1
60542,13176,11,0
60554,24852,1,1
60554,20303,2,0
60554,20738,3,0
60554,37687,4,0
60554,44683,5,0
60554,38689,6,0
60554,9171,7,0
60554,42828,8,0
60554,21955,9,0
60554,11710,10,0
60612,40604,1,1
60612,48094,2,0
60612,17794,3,0
60612,33786,4,1
60612,24184,5,0
60612,44449,6,1
60612,28601,7,1
60612,25199,8,1
60612,21938,9,1
60612,24852,10,1
60612,31215,11,1
60648,41400,1,1
60648,31953,2,1
60651,13176,1,1
60651,47144,2,1
60651,41273,3,1
60651,12341,4,1
60651,7503,5,1
60651,31927,6,1
60651,22260,7,1
60666,21137,1,1
60666,39275,2,0
60666,48679,3,1
60666,27299,4,1
60666,16291,5,0
60666,26940,6,0
60666,40723,7,0
60666,5876,8,1
60666,10831,9,1
60666,45013,10,0
60666,16616,11,0
60703,5535,1,0
60703,39055,2,1
60732,24964,1,1
60732,2426,2,1
60732,12637,3,0
60732,35958,4,1
60732,45948,5,1
60732,44632,6,1
60732,49113,7,0
60732,38164,8,1
60732,43165,9,1
60732,47253,10,0
60732,14084,11,1
60732,15510,12,1
60792,9955,1,1
60792,28941,2,0
60792,23516,3,0
60792,13176,4,1
60792,21249,5,0
60792,9020,6,1
60792,11422,7,1
60792,19049,8,1
60792,45066,9,1
60935,12409,1,0
60935,14246,2,0
60935,18418,3,0
60935,33000,4,1
60935,46906,5,1
60935,34049,6,0
60935,42579,7,1
60950,24669,1,0
60950,41362,2,0
60950,46647,3,0
60950,30530,4,0
60950,46245,5,0
60950,13911,6,0
60950,7828,7,0
60950,22610,8,0
60950,8193,9,1
60950,40332,10,0
60950,30778,11,0
60950,36051,12,0
60950,44325,13,0
60971,22170,1,1
60971,2781,2,1
60971,32959,3,1
60971,25340,4,0
60971,18090,5,0
61024,20574,1,1
61025,44152,1,1
61025,32566,2,1
61025,31610,3,1
61025,42577,4,0
61025,34026,5,0
61041,37415,1,1
61041,19604,2,1
61041,28199,3,0
61041,40974,4,0
61041,22736,5,1
61041,23734,6,1
61041,14168,7,0
61041,41618,8,0
61122,24852,1,1
61122,14901,2,0
61122,24838,3,0
61122,47144,4,1
61122,33875,5,0
61122,11520,6,0
61122,44201,7,1
61122,12144,8,1
61125,45051,1,1
61125,35561,2,1
61125,4557,3,0
61125,40199,4,1
61151,33231,1,0
61151,27189,2,0
61151,18071,3,0
61151,14705,4,0
61151,788,5,0
61151,17981,6,0
61151,34586,7,0
61153,1511,1,1
61153,40571,2,1
61153,5550,3,1
61153,16797,4,1
61153,33466,5,1
61153,24852,6,1
61153,39275,7,1
61153,18926,8,1
61153,39844,9,1
61153,48634,10,1
61153,36950,11,1
61153,31173,12,1
61153,27801,13,1
61153,42460,14,1
61153,2495,15,1
61153,10235,16,1
61153,4957,17,1
61153,6121,18,1
61153,14581,19,1
61153,11265,20,1
61153,28412,21,1
61153,33471,22,1
61153,24890,23,1
61153,15359,24,1
61153,11349,25,1
61153,28157,26,0
61153,21925,27,0
61153,2713,28,1
61214,29672,1,1
61214,34197,2,1
61214,25753,3,1
61214,37158,4,1
61214,32655,5,1
61214,21137,6,1
61219,25985,1,1
61219,28842,2,0
61219,44142,3,0
61219,21511,4,0
61219,26209,5,0
61219,28959,6,1
61219,28738,7,0
61219,4972,8,0
61219,47326,9,0
61219,38726,10,0
61232,32139,1,0
61232,13497,2,0
61232,35503,3,0
61232,45437,4,0
61232,45007,5,0
61232,22935,6,0
61232,1244,7,0
61232,40706,8,0
61232,38456,9,0
61232,37158,10,0
61232,17461,11,0
61232,27690,12,0
61232,7021,13,0
61232,27509,14,0
61232,8193,15,0
61232,17149,16,0
61232,5646,17,0
61232,20995,18,0
61232,46709,19,0
61232,49169,20,0
61232,6287,21,0
61232,20947,22,0
61255,13176,1,1
61255,48679,2,1
61255,33120,3,1
61255,21903,4,1
61255,12807,5,1
61255,45007,6,1
61255,46979,7,1
61255,44422,8,0
61255,48745,9,0
61255,30406,10,0
61255,13641,11,0
61255,29454,12,0
61262,22802,1,0
61262,34050,2,0
61262,24852,3,0
61262,5646,4,0
61262,19678,5,0
61262,28985,6,0
61262,10070,7,0
61287,3412,1,0
61287,5488,2,1
61287,16213,3,0
61287,24852,4,1
61287,13249,5,1
61287,1235,6,1
61287,17008,7,1
61287,27500,8,1
61287,8460,9,0
61287,33756,10,0
61287,28199,11,1
61287,44971,12,1
61287,38525,13,1
61287,8799,14,1
61287,5658,15,1
61287,35086,16,1
61287,38936,17,1
61287,26460,18,1
61287,44864,19,1
61287,43209,20,0
61287,43772,21,0
61287,41242,22,1
61287,20929,23,0
61287,11563,24,0
61287,29553,25,1
61287,23734,26,0
61287,30091,27,0
61287,38615,28,0
61287,38919,29,0
61287,37576,30,0
61287,23673,31,0
61304,39877,1,1
61304,17795,2,1
61304,36164,3,1
61304,30391,4,1
61304,22849,5,1
61304,34126,6,1
61304,31553,7,1
61304,44359,8,1
61309,47941,1,0
61309,432,2,0
61309,43352,3,1
61309,15183,4,0
61309,3947,5,1
61309,45234,6,1
61309,40009,7,1
61309,15999,8,1
61309,46886,9,1
61309,3511,10,1
61309,31754,11,1
61309,5077,12,0
61309,40198,13,0
61309,28473,14,1
61309,34950,15,0
61321,40174,1,1
61321,35376,2,1
61321,33198,3,1
61321,27548,4,1
61321,42221,5,0
61321,41329,6,0
61321,5479,7,0
61335,196,1,0
61335,6760,2,0
61335,42224,3,0
61392,12341,1,1
61392,35561,2,1
61392,31651,3,1
61392,16732,4,1
61392,36472,5,0
61392,10310,6,1
61392,8617,7,1
61392,34050,8,1
61411,44625,1,1
61411,38205,2,1
61411,26452,3,1
61454,45694,1,0
61454,19348,2,0
61454,15097,3,0
61479,37940,1,1
61479,3187,2,1
61479,8474,3,1
61479,34092,4,1
61479,31818,5,1
61479,39046,6,1
61479,34027,7,1
61479,11516,8,0
61479,46979,9,1
61479,32035,10,0
61479,14536,11,1
61479,8153,12,1
61530,4297,1,1
61530,19348,2,1
61530,14227,3,1
61530,32851,4,1
61530,25191,5,0
61530,45290,6,1
61530,16798,7,1
61530,16608,8,1
61565,38293,1,0
61611,36472,1,0
61611,26317,2,1
61611,26348,3,1
61611,16797,4,1
61611,13176,5,0
61747,23115,1,1
61747,19678,2,1
61747,4799,3,1
61747,6740,4,1
61747,27966,5,1
61747,44955,6,1
61747,46878,7,0
61784,35264,1,1
61784,21938,2,1
61784,14778,3,1
61784,26790,4,0
61784,35628,5,1
61784,29864,6,0
61784,22963,7,0
61784,42736,8,1
61784,4792,9,1
61784,46709,10,1
61784,6489,11,1
61784,21783,12,1
61784,15386,13,1
61784,1076,14,1
61784,22935,15,1
61784,40709,16,1
61784,17948,17,1
61784,42244,18,1
61784,2180,19,1
61784,10132,20,1
61784,45066,21,1
61784,4957,22,1
61784,17600,23,1
61820,12756,1,1
61820,44359,2,1
61820,27966,3,1
61820,6844,4,1
61820,20608,5,1
61820,28330,6,1
61820,35140,7,1
61840,5479,1,1
61840,47626,2,1
61840,8670,3,1
61840,40725,4,1
61840,41328,5,1
61840,20869,6,0
61840,10296,7,1
61840,7461,8,1
61840,16137,9,1
61861,37687,1,1
61861,39693,2,1
61861,31411,3,1
61917,42445,1,1
61917,14992,2,1
61917,7948,3,1
61917,13431,4,1
61917,37496,5,1
61917,13176,6,1
61917,22935,7,1
61917,6474,8,1
61917,34216,9,0
61917,21137,10,1
61917,27104,11,1
61917,47788,12,1
61917,27659,13,0
61917,38159,14,1
61917,2966,15,0
61917,25826,16,1
61917,21077,17,0
61917,38622,18,1
61917,42719,19,1
61917,34969,20,0
61917,23375,21,0
61927,42244,1,1
61927,29447,2,1
61927,17487,3,1
61927,28849,4,1
61927,19706,5,1
61927,204,6,1
61927,21137,7,1
61927,22035,8,0
61927,20754,9,0
61943,24852,1,1
61943,11712,2,1
61943,27297,3,1
61943,27086,4,1
61943,39408,5,1
61943,14947,6,1
61943,47792,7,1
61943,12467,8,1
61943,14917,9,1
61943,43713,10,0
61943,22400,11,0
61943,46425,12,0
61943,4931,13,0
61943,48034,14,0
61971,17316,1,1
61971,17794,2,0
61971,43338,3,0
61971,49381,4,0
61995,12341,1,0
61995,13176,2,1
61995,196,3,0
61996,5793,1,1
61996,35849,2,1
61996,42306,3,1
61996,19653,4,1
61996,47847,5,1
61996,37654,6,1
61996,30960,7,1
61996,31778,8,1
61996,25706,9,1
61996,24716,10,1
61996,11158,11,1
61996,20682,12,1
61996,29470,13,1
61996,9065,14,1
61996,24053,15,1
62025,11759,1,0
62025,31651,2,1
62025,36472,3,1
62025,13176,4,1
62046,20734,1,1
62046,44229,2,1
62046,24764,3,1
62046,26369,4,1
62046,15803,5,1
62046,36127,6,1
62046,21462,7,1
62046,14933,8,1
62046,17137,9,1
62046,22974,10,1
62129,7262,1,1
62129,37496,2,1
62129,3583,3,1
62129,35504,4,1
62129,28601,5,1
62129,3913,6,0
62129,16321,7,0
62129,8903,8,0
62129,27001,9,0
62129,26410,10,0
62129,39606,11,0
62196,31801,1,0
62196,2878,2,0
62196,27845,3,1
62196,39126,4,0
62196,24973,5,0
62196,46979,6,1
62196,24852,7,1
62196,38289,8,1
62196,5479,9,0
62204,37710,1,0
62308,16262,1,1
62308,20113,2,1
62308,47629,3,1
62308,36835,4,1
62308,29622,5,1
62308,25157,6,1
62308,27966,7,1
62308,49570,8,1
62308,41349,9,1
62308,5450,10,1
62308,3793,11,1
62308,23015,12,1
62359,48812,1,0
62359,12341,2,1
62359,24532,3,1
62359,8571,4,1
62359,21903,5,0
62379,11136,1,0
62379,47626,2,1
62379,44533,3,0
62379,20119,4,0
62379,49191,5,0
62379,22935,6,1
62379,24964,7,0
62379,41610,8,1
62397,549,1,1
62397,14002,2,0
62397,28199,3,1
62397,17122,4,1
62397,26458,5,1
62397,34067,6,1
62397,42535,7,0
62397,20985,8,0
62397,3195,9,0
62423,7146,1,1
62423,21709,2,1
62423,20119,3,1
62423,24117,4,0
62423,10240,5,0
62423,3617,6,0
62423,28647,7,1
62434,14461,1,1
62434,31737,2,1
62434,35919,3,1
62434,709,4,1
62434,10615,5,1
62434,3092,6,1
62434,1823,7,1
62434,45445,8,1
62434,8324,9,0
62434,9390,10,1
62434,45578,11,1
62434,34262,12,0
62434,14992,13,1
62434,46616,14,1
62434,12276,15,1
62434,41007,16,1
62434,40055,17,1
62482,49478,1,1
62482,47144,2,1
62482,30827,3,1
62482,24852,4,1
62482,34429,5,1
62482,16797,6,1
62482,46969,7,1
62482,19057,8,1
62482,16837,9,1
62482,8809,10,1
62482,36646,11,1
62482,27104,12,1
62482,31717,13,1
62482,34126,14,1
62482,6193,15,0
62482,13496,16,1
62482,46906,17,1
62482,3464,18,1
62482,28289,19,1
62482,15649,20,1
62482,47788,21,1
62482,41665,22,0
62482,43955,23,0
62482,13780,24,1
62482,28985,25,1
62482,29941,26,1
62482,39247,27,0
62482,26940,28,0
62482,4357,29,0
62482,46654,30,0
62578,24218,1,1
62578,24269,2,1
62578,33452,3,1
62578,15999,4,1
62578,29928,5,1
62578,10722,6,1
62578,36170,7,1
62578,32638,8,1
62596,39877,1,1
62602,33236,1,1
62602,13829,2,1
62602,5785,3,1
62602,25718,4,1
62602,29996,5,1
62602,10342,6,1
62602,46654,7,1
62602,17884,8,1
62602,34144,9,1
62602,4462,10,1
62602,21616,11,1
62602,31575,12,0
62602,37123,13,0
62736,6825,1,0
62736,13679,2,0
62760,5818,1,1
62760,26369,2,1
62760,5876,3,1
62760,18362,4,1
62760,45200,5,1
62760,30233,6,0
62760,1463,7,0
62760,43942,8,1
62760,10339,9,0
62760,1537,10,0
62760,21333,11,1
62760,27323,12,1
62760,37377,13,0
62760,8390,14,0
62760,29594,15,1
62760,47438,16,1
62834,1729,1,1
62834,30591,2,1
62834,32689,3,1
62859,20463,1,1
62859,26767,2,1
62859,21709,3,0
62859,22935,4,0
62865,8643,1,1
62865,8490,2,1
62865,34137,3,1
62865,27966,4,1
62865,21616,5,1
62865,33352,6,0
62865,22238,7,0
62865,20783,8,1
62885,49683,1,1
62885,17795,2,1
62885,41220,3,1
62885,3577,4,1
62885,25309,5,1
62885,41950,6,0
62885,13834,7,0
62885,48812,8,0
62885,12403,9,0
62885,6131,10,1
62885,28204,11,1
62885,36186,12,1
62885,26172,13,0
62885,20468,14,0
62885,22463,15,0
62885,19003,16,0
62885,15364,17,1
62885,6224,18,0
62885,22281,19,0
62885,25150,20,0
62898,18049,1,1
62898,24852,2,1
62898,28204,3,1
62898,39844,4,1
62898,12863,5,1
62898,7901,6,1
62898,36186,7,1
62898,9076,8,1
62898,43199,9,0
62898,11782,10,0
62898,45622,11,0
62909,24852,1,1
62909,47209,2,1
62909,7591,3,1
62909,23032,4,0
62909,4472,5,1
62909,12857,6,1
62909,7371,7,1
62909,35851,8,1
62909,10699,9,1
62909,14129,10,1
62909,42051,11,0
62909,25045,12,0
62909,2295,13,1
62909,24184,14,1
62909,47333,15,1
62909,14945,16,0
62909,32843,17,1
62909,29091,18,1
62909,4920,19,0
62909,8174,20,0
62909,32560,21,1
62909,26209,22,1
62909,5818,23,1
62909,47260,24,0
62909,25492,25,0
62909,48104,26,0
62909,28745,27,1
62909,2086,28,1
62909,41806,29,1
62909,4809,30,1
62909,32515,31,1
62909,41844,32,0
62909,47993,33,1
62936,45007,1,1
62936,34126,2,1
62936,25340,3,1
